// tip on the left
-1.78644781511005024, 0.0, 1192146433

// northern-most
-0.22708433672434020, -1.11728999075766167, 13159251566497 

// butt
0.25004497395019326, 0.0, 505169770

// spirals
0.32450637064523491, 0.04855313313619743, 524900

// spiral, zoomed near limit of 64bit fp precision
0.28692041563527781, 0.01423874235199568, 8362005779364

// tighter spiral
-0.76122908688308066, -0.08478559663650935, 265871

// another spiral
-0.74473360178493819, -0.10978352957465450, 54554213300

// mini-mandelbrot
-0.16233828582817347, 1.02574386062980150, 38076

// 8-pointed star
-0.3911963, -0.6768586, 10030

// another pointed star
0.01574703733601099, 0.65623275618174259, 3703398271

